Order ID,Order Date,Shop,Pick Up Emirate,Drop Off Emirate,Drop Off Area,Delivery Company,Status,COD,Delivery Cost,Charge to Customer,Category,Delivery Route,Month - Formula,Month
,11/10/2020,Shop035,Sharjah,Ras Al Khaimah,Al Fahlain,DeliveryCompany03,Not Assigned,,,,,Sharjah to Ras Al Khaimah,October,October
3823,11/10/2020,Shop016,Dubai,Dubai,Jumeirah 1,DeliveryCompany01,Delivered,,,,SD,Dubai to Dubai,October,October
3827,11/10/2020,Shop070,Sharjah,Abu Dhabi,Al Shamkhah,DeliveryCompany01,Delivered,,,,SD,Sharjah to Abu Dhabi,October,October
3828,11/10/2020,Shop003,Abu Dhabi,Al Ain,Al Yahar,DeliveryCompany01,Delivered,,,,SD,Abu Dhabi to Al Ain,October,October
3830,11/10/2020,Shop084,Dubai,Sharjah,Khorfakan,DeliveryCompany01,Delivered,AED 232.00,,,SD,Dubai to Sharjah,October,October
3826,11/10/2020,Shop016,Dubai,Dubai,City Walk ,DeliveryCompany01,Delivered,,,,SD,Dubai to Dubai,October,October
3833,11/10/2020,Shop017,Abu Dhabi,Al Ain,,DeliveryCompany01,Delivered,AED 145.00,,,SD,Abu Dhabi to Al Ain,October,October
3824,11/10/2020,Shop016,Dubai,Dubai,Downtown,DeliveryCompany01,Delivered,,,,SD,Dubai to Dubai,October,October
3838,12/10/2020,Shop049,Abu Dhabi,Al Ain,Tawan,DeliveryCompany02,Delivered,,,,SD,Abu Dhabi to Al Ain,October,October
3843,12/10/2020,Shop023,Abu Dhabi,Al Ain,,DeliveryCompany01,Delivered,,,,SD,Abu Dhabi to Al Ain,October,October
3836,12/10/2020,Shop041,Dubai,Dubai,Al Warqa ,DeliveryCompany01,Delivered,,,,SD,Dubai to Dubai,October,October
3840,12/10/2020,Shop017,Dubai,Al Ain,Zakhir,DeliveryCompany01,Delivered,AED 145.00,,,SD,Dubai to Al Ain,October,October
3835,12/10/2020,Shop025,Sharjah,Ajman,,DeliveryCompany01,Delivered,,,,SD,Sharjah to Ajman,October,October
3849,12/10/2020,Shop017,Al Ain,Al Ain,Zakhir,DeliveryCompany01,Delivered,AED 145.00,,,SD,Al Ain to Al Ain,October,October
3842,12/10/2020,Shop049,Abu Dhabi,Dubai,,DeliveryCompany02,Delivered,,,,SD,Abu Dhabi to Dubai,October,October
3834,12/10/2020,Shop005,Sharjah,Abu Dhabi,Al Shaliala,DeliveryCompany01,Delivered,,,,SD,Sharjah to Abu Dhabi,October,October
3839,12/10/2020,Shop089,Al Ain,Abu Dhabi,Al Shamkha,DeliveryCompany01,Delivered,,,,SD,Al Ain to Abu Dhabi,October,October
3837,12/10/2020,Shop085,Abu Dhabi,Al Ain,Zakher,DeliveryCompany01,Delivered,,,,SD,Abu Dhabi to Al Ain,October,October
3848,12/10/2020,Shop017,Abu Dhabi,Ras Al Khaimah,,DeliveryCompany01,Delivered,,,,SD,Abu Dhabi to Ras Al Khaimah,October,October
3846,12/10/2020,Shop029,Abu Dhabi,Al Ain,Al Muwaiji,DeliveryCompany01,Delivered,,,,SD,Abu Dhabi to Al Ain,October,October
3845,12/10/2020,Shop028,Ajman,Al Ain,Al Hili,DeliveryCompany02,Delivered,,AED 32.00,AED 50.00,SD,Ajman to Al Ain,October,October
3847,12/10/2020,Shop003,Abu Dhabi,Al Ain,Khalidiya,DeliveryCompany01,Delivered,,,,SD,Abu Dhabi to Al Ain,October,October
3841,12/10/2020,Shop016,Dubai,Dubai,Em El Sheif,DeliveryCompany01,Delivered,,,,SD,Dubai to Dubai,October,October
3844,12/10/2020,Shop025,Sharjah,Abu Dhabi,Al Shamkha,DeliveryCompany01,Delivered,,,,SD,Sharjah to Abu Dhabi,October,October
3858,13/10/2020,Shop087,Dubai,Abu Dhabi,"Al Forsan Complex,Khalofa City",DeliveryCompany02,Delivered,,AED 30.00,AED 50.00,SD,Dubai to Abu Dhabi,October,October
3873,13/10/2020,Shop003,Abu Dhabi,Abu Dhabi,Al Shamkha,DeliveryCompany05,Delivered,,AED 18.00,AED 45.00,SD,Abu Dhabi to Abu Dhabi,October,October
3854,13/10/2020,Shop053,Al Ain,Dubai,Al Barsha 3,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Al Ain to Dubai,October,October
3860,13/10/2020,Shop084,Dubai,Abu Dhabi,,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Abu Dhabi,October,October
3872,13/10/2020,Shop051,Abu Dhabi,Abu Dhabi,Al Bateen,DeliveryCompany05,Delivered,,AED 18.00,AED 45.00,SD,Abu Dhabi to Abu Dhabi,October,October
3868,13/10/2020,Shop060,Dubai,Abu Dhabi,Ministry Complex Villa 379,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Abu Dhabi,October,October
3853,13/10/2020,Shop016,Dubai,Dubai,Al Barari,DeliveryCompany01,Delivered,,AED 32.00,AED 32.00,SD,Dubai to Dubai,October,October
3856,13/10/2020,Shop035,Sharjah,Abu Dhabi,Khalifa City A,DeliveryCompany02,Delivered,,AED 30.00,AED 50.00,SD,Sharjah to Abu Dhabi,October,October
3867,13/10/2020,Shop090,Ras Al Khaimah,Dubai,Al Khawaneej 1,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Ras Al Khaimah to Dubai,October,October
3855,13/10/2020,Shop028,Ajman,Al Ain,,DeliveryCompany01,Delivered,AED 795.00,AED 32.00,AED 50.00,SD,Ajman to Al Ain,October,October
3864,13/10/2020,Shop098,Dubai,Sharjah,Al Khan,DeliveryCompany01,Delivered,,AED 32.00,AED 0.00,SD,Dubai to Sharjah,October,October
3851,13/10/2020,Shop011,Sharjah,Abu Dhabi,Al Saadiyat,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Abu Dhabi,October,October
3849,13/10/2020,Shop060,Dubai,Abu Dhabi,Villa 379,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Abu Dhabi,October,October
3871,13/10/2020,Shop051,Abu Dhabi,Abu Dhabi,Al Bateen,DeliveryCompany05,Delivered,,AED 18.00,AED 45.00,SD,Abu Dhabi to Abu Dhabi,October,October
3863,13/10/2020,Shop023,Abu Dhabi,Al Ain,,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,October,October
3859,13/10/2020,Shop099,Dubai,Fujeirah,Sakamkam,DeliveryCompany02,Delivered,,AED 30.00,AED 50.00,SD,Dubai to Fujeirah,October,October
3857,13/10/2020,Shop023,Abu Dhabi,Al Ain,Bateen,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,October,October
3852,13/10/2020,Shop085,Abu Dhabi,Umm Al Quwain,Al Rashidiya ,DeliveryCompany01,Delivered,,AED 32.00,AED 60.00,SD,Abu Dhabi to Umm Al Quwain,October,October
3866,13/10/2020,Shop090,Al Ain,Dubai,Al Khawaneej 1,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Al Ain to Dubai,October,October
3870,13/10/2020,Shop100,Dubai,Abu Dhabi,Al Shahama,DeliveryCompany01,Delivered,,AED 32.00,AED 0.00,SD,Dubai to Abu Dhabi,October,October
3865,13/10/2020,Shop090,Abu Dhabi,Dubai,Al Khawaneej 1,DeliveryCompany01,Cancelled/Returned,,,,,Abu Dhabi to Dubai,October,October
3869,13/10/2020,Shop101,Dubai,Fujeirah,Dibba Al Fujairah,DeliveryCompany01,Delivered,,AED 32.00,AED 0.00,SD,Dubai to Fujeirah,October,October
3862,13/10/2020,Shop017,Dubai,Abu Dhabi,,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Abu Dhabi,October,October
3850,13/10/2020,Shop016,Dubai,Dubai,Barsha,DeliveryCompany01,Delivered,,AED 32.00,AED 32.00,SD,Dubai to Dubai,October,October
3861,13/10/2020,Shop084,Dubai,Sharjah,,DeliveryCompany01,Delivered,AED 145.00,AED 32.00,AED 45.00,SD,Dubai to Sharjah,October,October
3848,13/10/2020,Shop001,Abu Dhabi,Ajman,Abu Jaafar,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Ajman,October,October
3877,14/10/2020,Shop058,Abu Dhabi,Dubai,Mirdiff,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,October,October
3875,14/10/2020,Shop023,Abu Dhabi,Sharjah,Al Khan,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Sharjah,October,October
3878,14/10/2020,Shop005,Sharjah,Abu Dhabi,N/A,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Abu Dhabi,October,October
3881,14/10/2020,Shop027,Abu Dhabi,Dubai,Alawair,DeliveryCompany01,Delivered,AED 50.00,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,October,October
3882,14/10/2020,Shop003,Dubai,Dubai,Midiclinic City,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Dubai,October,October
3876,14/10/2020,Shop090,Abu Dhabi,Dubai,Al Khawaneej 1,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,October,October
3879,14/10/2020,Shop005,Dubai,Dubai,Al Khawanji,DeliveryCompany08,Delivered,,AED 28.00,AED 45.00,SD,Dubai to Dubai,October,October
,14/10/2020,Shop003,Dubai,Dubai,Lantana 1,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Dubai,October,October
3883,14/10/2020,Shop005,Sharjah,Abu Dhabi,Al Mushrif,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Abu Dhabi,October,October
3884,14/10/2020,Shop052,Sharjah,Abu Dhabi,Al Maqtaa,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Abu Dhabi,October,October
3880,14/10/2020,Shop035,Sharjah,Abu Dhabi,Al Shamkha,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Abu Dhabi,October,October
3874,14/10/2020,Shop085,Abu Dhabi,Umm Al Quwain,UAQ Marina,DeliveryCompany01,Delivered,,AED 32.00,AED 60.00,SD,Abu Dhabi to Umm Al Quwain,October,October
3901,15/10/2020,Shop016,Dubai,Dubai,Al Mizhar 1,DeliveryCompany01,Delivered,,AED 32.00,AED 32.00,SD,Dubai to Dubai,October,October
3893,15/10/2020,Shop011,Sharjah,Dubai,Al Safa,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Sharjah to Dubai,October,October
3895,15/10/2020,Shop016,Dubai,Dubai,Jumeriah Park,DeliveryCompany01,Delivered,,AED 32.00,AED 32.00,SD,Dubai to Dubai,October,October
3902,15/10/2020,Shop016,Dubai,Dubai,Al Wasla,DeliveryCompany01,Delivered,,AED 32.00,AED 32.00,SD,Dubai to Dubai,October,October
3899,15/10/2020,Shop102,Sharjah,Abu Dhabi,Al Shamkha,DeliveryCompany02,Delivered,,AED 30.00,AED 50.00,SD,Sharjah to Abu Dhabi,October,October
3894,15/10/2020,Shop011,Sharjah,Abu Dhabi,Al Saadiyat,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Abu Dhabi,October,October
3896,15/10/2020,Shop103,Dubai,Sharjah,Al Suyoh,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,SD,Dubai to Sharjah,October,October
3900,15/10/2020,Shop084,Dubai,Sharjah,Al Dhaid,DeliveryCompany01,Delivered,AED 155.00,AED 32.00,AED 50.00,SD,Dubai to Sharjah,October,October
3891,15/10/2020,Shop088,Dubai,Umm Al Quwain,Al Salma,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Umm Al Quwain,October,October
3903,15/10/2020,Shop016,Dubai,Dubai,JVC,DeliveryCompany01,Delivered,,AED 32.00,AED 32.00,SD,Dubai to Dubai,October,October
3889,15/10/2020,Shop104,Sharjah,Dubai,Al Warqa 2,DeliveryCompany02,Delivered,,AED 30.00,AED 45.00,SD,Sharjah to Dubai,October,October
3905,15/10/2020,Shop049,Sharjah,Abu Dhabi,N\A,DeliveryCompany02,Delivered,,AED 30.00,AED 50.00,SD,Sharjah to Abu Dhabi,October,October
3904,15/10/2020,Shop023,Abu Dhabi,Al Ain,Al Muwaij'i,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,October,October
3888,15/10/2020,Shop088,Dubai,Umm Al Quwain,Al Salma,DeliveryCompany01,Delivered,AED 240.00,AED 32.00,AED 50.00,SD,Dubai to Umm Al Quwain,October,October
3892,15/10/2020,Shop088,Dubai,Sharjah,Khorfakkan,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Dubai to Sharjah,October,October
3897,15/10/2020,Shop087,Dubai,Ras Al Khaimah,Julan Area,DeliveryCompany01,Cancelled/Returned,,AED 32.00,AED 50.00,,Dubai to Ras Al Khaimah,October,October
3887,15/10/2020,Shop063,Dubai,Abu Dhabi,Bain AlJesrain,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Abu Dhabi,October,October
3898,15/10/2020,Shop064,Dubai,Ras Al Khaimah,AL Dhait South,DeliveryCompany01,Delivered,,AED 30.00,AED 50.00,SD,Dubai to Ras Al Khaimah,October,October
3886,15/10/2020,Shop105,Dubai,Sharjah,,Unknown,Cancelled/Returned,,,,,Dubai to Sharjah,October,October
3890,15/10/2020,Shop068,Abu Dhabi,Ajman,Al Humaidya 2,DeliveryCompany02,Delivered,,AED 30.00,AED 50.00,SD,Abu Dhabi to Ajman,October,October
3920,16/10/2020,Shop023,Abu Dhabi,Al Ain,Al Bateen,DeliveryCompany02,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,October,October
3923,16/10/2020,Shop070,Sharjah,Al Ain,Zakher,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Al Ain,October,October
3911,16/10/2020,Shop025,Sharjah,Sharjah,Al Rifaa,DeliveryCompany04,Delivered,,AED 35.00,AED 45.00,SD,Sharjah to Sharjah,October,October
3908,16/10/2020,Shop099,Dubai,Fujeirah,Sakamkam,DeliveryCompany02,Cancelled/Returned,,AED 30.00,AED 50.00,,Dubai to Fujeirah,October,October
3913,16/10/2020,Shop088,Dubai,Umm Al Quwain,Falaj Al Mullaa,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Umm Al Quwain,October,October
3907,16/10/2020,Shop106,Sharjah,Ajman,Al Rowdha 1,DeliveryCompany04,Delivered,,AED 35.00,AED 45.00,SD,Sharjah to Ajman,October,October
3906,16/10/2020,Shop107,Abu Dhabi,Dubai,Rashidiya,DeliveryCompany02,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,October,October
3924,16/10/2020,Shop035,Sharjah,Abu Dhabi,MBZ City,DeliveryCompany03,Delivered,,AED 50.00,AED 50.00,SD,Sharjah to Abu Dhabi,October,October
3919,16/10/2020,Shop011,Sharjah,Abu Dhabi,Al Saadiyat,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Abu Dhabi,October,October
3916,16/10/2020,Shop094,Sharjah,Abu Dhabi,Baniyas 3,DeliveryCompany02,Delivered,,AED 30.00,AED 50.00,SD,Sharjah to Abu Dhabi,October,October
3909,16/10/2020,Shop082,Dubai,Al Ain,New Manaseer,DeliveryCompany01,Delivered,AED 110.00,AED 32.00,AED 50.00,SD,Dubai to Al Ain,October,October
3921,16/10/2020,Shop005,Sharjah,Al Ain,Al Yahar North,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Al Ain,October,October
3925,16/10/2020,Shop035,Sharjah,Abu Dhabi,Cornish,DeliveryCompany03,Delivered,,AED 50.00,AED 50.00,SD,Sharjah to Abu Dhabi,October,October
3912,16/10/2020,Shop088,Dubai,Fujeirah,Asfani,DeliveryCompany01,Delivered,AED 240.00,AED 32.00,AED 50.00,SD,Dubai to Fujeirah,October,October
3918,16/10/2020,Shop108,Abu Dhabi,Sharjah,Al Majaz 1,DeliveryCompany01,Delivered,AED 50.00,AED 32.00,AED 50.00,SD,Abu Dhabi to Sharjah,October,October
3922,16/10/2020,Shop078,Dubai,Abu Dhabi,Al Shahama,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Abu Dhabi,October,October
3915,16/10/2020,Shop027,Abu Dhabi,Al Ain,,Unknown,Cancelled/Returned,,,,,Abu Dhabi to Al Ain,October,October
3917,16/10/2020,Shop009,Abu Dhabi,Al Ain,Al Markhaniyyah,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,October,October
3910,16/10/2020,Shop025,Sharjah,Dubai,Roudah,DeliveryCompany04,Delivered,,AED 35.00,AED 45.00,SD,Sharjah to Dubai,October,October
3914,16/10/2020,Shop021,Abu Dhabi,Al Ain,Al Jimii,DeliveryCompany03,Delivered,,AED 50.00,AED 50.00,SD,Abu Dhabi to Al Ain,October,October
3944,17/10/2020,Shop017,Dubai,Dubai,Al Tawar 3,DeliveryCompany04,Delivered,AED 145.00,AED 35.00,AED 45.00,SD,Dubai to Dubai,October,October
3926,17/10/2020,Shop017,Dubai,Dubai,Al Qouz 1,DeliveryCompany04,Delivered,AED 245.00,AED 35.00,AED 45.00,SD,Dubai to Dubai,October,October
3929,17/10/2020,Shop017,Dubai,Dubai,Al Khawaneej 2,DeliveryCompany04,Delivered,AED 205.00,AED 35.00,AED 45.00,SD,Dubai to Dubai,October,October
3928,17/10/2020,Shop017,Dubai,Dubai,Al Mizhar,DeliveryCompany04,Delivered,AED 145.00,AED 35.00,AED 45.00,SD,Dubai to Dubai,October,October
3938,17/10/2020,Shop109,Abu Dhabi,Dubai,Al Mizhar 1,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,October,October
3941,17/10/2020,Shop096,Dubai,Abu Dhabi,Al Shamkha,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Abu Dhabi,October,October
3935,17/10/2020,Shop035,Sharjah,Abu Dhabi,MBZ City,DeliveryCompany06,Delivered,,AED 35.00,AED 50.00,SD,Sharjah to Abu Dhabi,October,October
3931,17/10/2020,Shop017,Dubai,Dubai,Al Manara,DeliveryCompany04,Delivered,AED 145.00,AED 35.00,AED 45.00,SD,Dubai to Dubai,October,October
3932,17/10/2020,Shop017,Dubai,Dubai,Nad Al Hamar,DeliveryCompany04,Delivered,AED 255.00,AED 35.00,AED 45.00,SD,Dubai to Dubai,October,October
3940,17/10/2020,Shop063,Dubai,Abu Dhabi,Al Muror,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Abu Dhabi,October,October
3934,17/10/2020,Shop013,Dubai,Abu Dhabi,N\A,DeliveryCompany06,Delivered,,AED 35.00,AED 50.00,SD,Dubai to Abu Dhabi,October,October
3927,17/10/2020,Shop017,Dubai,Dubai,Nad Al Sheba 2,DeliveryCompany04,Delivered,AED 145.00,AED 35.00,AED 45.00,SD,Dubai to Dubai,October,October
3936,17/10/2020,Shop109,Abu Dhabi,Dubai,Nad Al Sheba,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,October,October
3942,17/10/2020,Shop011,Sharjah,Abu Dhabi,Al Saadiyat,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Abu Dhabi,October,October
3939,17/10/2020,Shop049,Abu Dhabi,Al Ain,Al Towayyah,DeliveryCompany02,Delivered,,AED 30.00,AED 50.00,SD,Abu Dhabi to Al Ain,October,October
3933,17/10/2020,Shop011,Sharjah,Dubai,Al Safa 1,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Sharjah to Dubai,October,October
3937,17/10/2020,Shop109,Abu Dhabi,Sharjah,Al Goaz,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Sharjah,October,October
3930,17/10/2020,Shop017,Dubai,Dubai,Uptown Mirdif,DeliveryCompany04,Delivered,AED 145.00,AED 35.00,AED 45.00,SD,Dubai to Dubai,October,October
3956,18/10/2020,Shop088,Dubai,Sharjah,Al Batayeh,DeliveryCompany01,Delivered,,AED 32.00,AED 45.00,SD,Dubai to Sharjah,October,October
3964,18/10/2020,Shop065,Abu Dhabi,Al Ain,Al Mutarid,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,October,October
3948,18/10/2020,Shop023,Abu Dhabi,Al Ain,Al Sajrooj,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,October,October
3958,18/10/2020,Shop088,Dubai,Fujeirah,Asfani,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Fujeirah,October,October
3947,18/10/2020,Shop063,Dubai,Fujeirah,Algaria,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Fujeirah,October,October
3955,18/10/2020,Shop082,Dubai,Abu Dhabi,Cornish,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Abu Dhabi,October,October
3950,18/10/2020,Shop029,Abu Dhabi,Dubai,Paramount Hotel ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,October,October
3965,18/10/2020,Shop090,Dubai,Abu Dhabi,Al Karamah,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Abu Dhabi,October,October
3949,18/10/2020,Shop052,Sharjah,Al Ain,Al Salamat,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Al Ain,October,October
3966,18/10/2020,Shop081,Abu Dhabi,Sharjah,Al Maliha,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Sharjah,October,October
3953,18/10/2020,Shop023,Abu Dhabi,Al Ain,AL Dhaher,DeliveryCompany01,Delivered,,AED 32.00,,SD,Abu Dhabi to Al Ain,October,October
3952,18/10/2020,Shop023,Abu Dhabi,Al Ain,Al Dahaher,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,October,October
3957,18/10/2020,Shop107,Abu Dhabi,Sharjah,Khor Fakkan,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Sharjah,October,October
3954,18/10/2020,Shop023,Abu Dhabi,Al Ain,Al Dhaher,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,October,October
3961,18/10/2020,Shop110,Dubai,Abu Dhabi,New Al Falah,DeliveryCompany01,Delivered,,AED 32.00,AED 32.00,SD,Dubai to Abu Dhabi,October,October
3962,18/10/2020,Shop049,Sharjah,Sharjah,Al Garayen,DeliveryCompany04,Delivered,,AED 35.00,AED 45.00,SD,Sharjah to Sharjah,October,October
3951,18/10/2020,Shop023,Abu Dhabi,Al Ain,Al Tuwaya,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,October,October
3960,18/10/2020,Shop084,Dubai,Abu Dhabi,Khalifa A,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Abu Dhabi,October,October
3963,18/10/2020,Shop011,Sharjah,Abu Dhabi,Al Saadiyat,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Abu Dhabi,October,October
3959,18/10/2020,Shop022,Abu Dhabi,Dubai,Mizhar,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,October,October
3977,19/10/2020,Shop016,Dubai,Dubai,Deira,DeliveryCompany01,Delivered,,AED 32.00,AED 32.00,SD,Dubai to Dubai,October,October
3976,19/10/2020,Shop016,Dubai,Sharjah,Al Asqalani,DeliveryCompany01,Delivered,,AED 32.00,AED 32.00,SD,Dubai to Sharjah,October,October
3973,19/10/2020,Shop016,Dubai,Dubai,Al Nakheel Villas,DeliveryCompany01,Delivered,,AED 32.00,AED 32.00,SD,Dubai to Dubai,October,October
3989,19/10/2020,Shop025,Sharjah,Dubai,Beirut Street,DeliveryCompany04,Delivered,,AED 35.00,AED 50.00,SD,Sharjah to Dubai,October,October
3980,19/10/2020,Shop084,Dubai,Dubai,Marina ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Dubai,October,October
3986,19/10/2020,Shop111,Abu Dhabi,Dubai,Al Barsha 4,DeliveryCompany01,Delivered,AED 360.00,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,October,October
3969,19/10/2020,Shop003,Abu Dhabi,Dubai,Al Tawar,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,October,October
3972,19/10/2020,Shop016,Dubai,Dubai,"Boulvard, Tower 1",DeliveryCompany01,Delivered,,AED 32.00,AED 32.00,SD,Dubai to Dubai,October,October
3983,19/10/2020,Shop110,Dubai,Abu Dhabi,Youth Hub,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Abu Dhabi,October,October
3985,19/10/2020,Shop106,Sharjah,Sharjah,Maliha,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Sharjah to Sharjah,October,October
3984,19/10/2020,Shop010,Abu Dhabi,Sharjah,Khorfakkan,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Sharjah,October,October
3970,19/10/2020,Shop016,Dubai,Dubai,Palm Jumeriah,DeliveryCompany01,Delivered,,AED 32.00,AED 32.00,SD,Dubai to Dubai,October,October
3967,19/10/2020,Shop063,Dubai,Abu Dhabi,Al Falah City,DeliveryCompany02,Delivered,,AED 30.00,AED 50.00,SD,Dubai to Abu Dhabi,October,October
,19/10/2020,Shop013,Dubai,Abu Dhabi,Khalifa City ,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Abu Dhabi,October,October
3975,19/10/2020,Shop016,Dubai,Dubai,Al Manara,DeliveryCompany01,Delivered,,AED 32.00,AED 32.00,SD,Dubai to Dubai,October,October
3974,19/10/2020,Shop016,Dubai,Dubai,Marina ,DeliveryCompany01,Delivered,,AED 32.00,AED 32.00,SD,Dubai to Dubai,October,October
3978,19/10/2020,Shop035,Sharjah,Abu Dhabi,,DeliveryCompany02,Delivered,,AED 30.00,AED 50.00,SD,Sharjah to Abu Dhabi,October,October
3979,19/10/2020,Shop022,Abu Dhabi,Al Ain,,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Al Ain,October,October
3982,19/10/2020,Shop067,Abu Dhabi,Sharjah,Al Ramqiah,DeliveryCompany01,Delivered,AED 420.00,AED 32.00,AED 50.00,SD,Abu Dhabi to Sharjah,October,October
3971,19/10/2020,Shop016,Dubai,Dubai,Wasl Square,DeliveryCompany01,Delivered,,AED 32.00,AED 32.00,SD,Dubai to Dubai,October,October
,19/10/2020,Shop023,Abu Dhabi,Dubai,Al Jaddaf,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,October,October
3988,19/10/2020,Shop077,Abu Dhabi,Dubai,Al Wasl,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Abu Dhabi to Dubai,October,October
3981,19/10/2020,Shop088,Dubai,Sharjah,Khorfakkan,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Sharjah,October,October
3987,19/10/2020,Shop099,Dubai,Fujeirah,Sakmkam,DeliveryCompany01,Delivered,,AED 32.00,AED 50.00,SD,Dubai to Fujeirah,October,October
